DEPTH,APLHA
140.25,0
140.26,0
140.27,10
140.28,0
140.29,50
140.3,0
140.31,10
140.32,10
140.33,10
140.34,10
140.35,0
140.36,0
140.37,20
140.38,0
140.39,0
140.4,0
140.41,10
140.42,50
140.43,10
140.44,30
140.45,10
140.46,10
140.47,0
140.48,10
140.49,20
140.5,0
140.51,20
140.52,0
140.53,20
140.54,0
140.55,0
140.56,20
140.57,0
140.58,10
140.59,20
140.6,10
140.61,60
140.62,10
140.63,10
140.64,20
140.65,20
140.66,30
140.67,10
140.68,10
140.69,0
140.7,0
140.71,0
140.72,10
140.73,30
140.74,10
140.75,0
140.76,0
140.77,15
140.78,20
140.79,10
140.8,0
140.81,20
140.82,0
140.83,20
140.84,15
140.85,60
140.86,10
140.87,30
140.88,20
140.89,20
140.9,20
140.91,0
140.92,20
140.93,20
140.94,15
140.95,20
140.96,20
140.97,90
140.98,0
140.99,20
141,20
141.01,0
141.02,15
141.03,30
141.04,10
141.05,40
141.06,20
141.07,0
141.08,20
141.09,10
141.1,20
141.11,0
141.12,20
141.13,20
141.14,5
141.15,0
141.16,25
141.17,15
141.18,40
141.19,5
141.2,10
141.21,20
141.22,5
141.23,15
141.24,10
141.25,25
141.26,13.3
141.27,20
141.28,10
141.29,30
141.3,20
141.31,16.7
141.32,13.3
141.33,20
141.34,10
141.35,22.5
141.36,10
141.37,13.9
141.38,3
141.39,3
141.4,3
141.41,3
141.42,3
141.43,3
141.44,3
141.45,3
141.46,3
141.47,3
141.48,3
141.49,3
141.5,3
141.51,3
141.52,3
141.53,3
141.54,3
141.55,3
141.56,3
141.57,3
141.58,3
141.59,3
141.6,3
141.61,3
141.62,3
141.63,3
141.64,3
141.65,3
141.66,3
141.67,3
141.68,3
141.69,3
141.7,3
141.71,3
141.72,3
141.73,3
141.74,3
141.75,3
141.76,3
141.77,3
141.78,3
141.79,3
141.8,3
141.81,3
141.82,3
141.83,3
141.84,3
141.85,3
141.86,3
141.87,3
141.88,3
141.89,3
141.9,3
141.91,3
141.92,3
141.93,3
141.94,3
141.95,3
141.96,3
141.97,3
141.98,3
141.99,3
142,3
142.01,3
142.02,3
142.03,3
142.04,3
142.05,3
142.06,3
142.07,3
142.08,3
142.09,3
142.1,3
142.11,3
142.12,3
142.13,3
142.14,3
142.15,3
142.16,3
142.17,3
142.18,3
142.19,3
142.2,3
142.21,3
142.22,3
142.23,3
142.24,3
142.25,3
142.26,3
142.27,3
142.28,3
142.29,3
142.3,3
142.31,3
142.32,3
142.33,3
142.34,3
142.35,3
142.36,3
142.37,3
142.38,3
142.39,3
142.4,3
142.41,3
142.42,3
142.43,3
142.44,3
142.45,3
142.46,3
142.47,3
142.48,3
142.49,3
142.5,3
142.51,3
142.52,3
142.53,3
142.54,3
142.55,3
142.56,3
142.57,3
142.58,3
142.59,3
142.6,3
142.61,3
142.62,3
142.63,3
142.64,3
142.65,3
142.66,3
142.67,3
142.68,3
142.69,3
142.7,3
142.71,3
142.72,3
142.73,3
142.74,3
142.75,3
142.76,3
142.77,3
142.78,3
142.79,3
142.8,3
142.81,3
142.82,3
142.83,3
142.84,3
142.85,3
142.86,3
142.87,3
142.88,3
142.89,3
142.9,3
142.91,3
142.92,3
142.93,3
142.94,3
142.95,3
142.96,3
142.97,3
142.98,3
142.99,3
143,3
143.01,3
143.02,3
143.03,3
143.04,3
143.05,3
143.06,3
143.07,3
143.08,3
143.09,3
143.1,3
143.11,3
143.12,3
143.13,3
143.14,3
143.15,3
143.16,3
143.17,3
143.18,3
143.19,3
143.2,3
143.21,3
143.22,3
143.23,3
143.24,3
143.25,3
143.26,3
143.27,3
143.28,3
143.29,3
143.3,3
143.31,3
143.32,3
143.33,3
143.34,3
143.35,3
143.36,3
143.37,3
143.38,3
143.39,3
143.4,3
143.41,3
143.42,3
143.43,3
143.44,3
143.45,3
143.46,3
143.47,3
143.48,3
143.49,3
143.5,3
143.51,3
143.52,3
143.53,3
143.54,3
143.55,3
143.56,3
143.57,3
143.58,3
143.59,3
143.6,3
143.61,3
143.62,3
143.63,3
143.64,3
143.65,3
143.66,3
143.67,3
143.68,3
143.69,3
143.7,3
143.71,3
143.72,3
143.73,3
143.74,3
143.75,3
143.76,3
143.77,3
143.78,3
143.79,3
143.8,3
143.81,3
143.82,3
143.83,3
143.84,3
143.85,3
143.86,3
143.87,3
143.88,3
143.89,3
143.9,3
143.91,3
143.92,3
143.93,3
143.94,3
143.95,3
143.96,3
143.97,3
143.98,3
143.99,0
144,0
